month,decile,return,excess_return,mean_beta,median_beta,n_stocks
2017-04,4,0.025533084294478522,0.025533084294478522,0.9737340092024541,0.9744375000000001,326
2017-04,5,0.023128981472392635,0.023128981472392635,1.05234245398773,1.050963,326
2017-04,6,0.01926965644171779,0.01926965644171779,1.1286639785276074,1.1302525,326
2017-04,7,0.025470903312883438,0.025470903312883438,1.2114159049079756,1.2126115,326
2017-04,8,0.025592449202453984,0.025592449202453984,1.311152690184049,1.3117845,326
2017-04,9,0.017881656441717794,0.017881656441717794,1.4402703312883436,1.437154,326
2017-04,10,0.002263205153374221,0.002263205153374221,1.8107263006134966,1.729612,326
2017-05,1,0.01658840403076924,0.01658840403076924,0.47725456307692304,0.487564,325
2017-05,2,0.01092962935384616,0.01092962935384616,0.7314651538461538,0.746608,325
2017-05,3,-0.0006809815384615386,-0.0006809815384615386,0.8858532092307692,0.88884,325
2017-05,4,-0.004643431692307688,-0.004643431692307688,0.9795285230769231,0.97903,325
2017-05,5,-0.007182324723076923,-0.007182324723076923,1.0596106000000003,1.058723,325
2017-05,6,-0.014548017953846151,-0.014548017953846151,1.1384569661538462,1.138983,325
2017-05,7,-0.014147732292307685,-0.014147732292307685,1.2176259969230767,1.216297,325
2017-05,8,-0.019934971584615383,-0.019934971584615383,1.3161315507692308,1.316118,325
2017-05,9,-0.035682888492307684,-0.035682888492307684,1.4417482615384614,1.438821,325
2017-05,10,-0.04543779589230768,-0.04543779589230768,1.7944965169230769,1.72421,325
2017-06,1,0.021039212615384616,0.021039212615384616,0.4767651815384616,0.493615,325
2017-06,2,0.005625358538461544,0.005625358538461544,0.7725170800000001,0.786557,325
2017-06,3,0.006352163194444445,0.006352163194444445,0.9418560308641974,0.9421695,324
2017-06,4,0.003788265923076924,0.003788265923076924,1.04439252,1.046084,325
2017-06,5,-0.0012810717592592587,-0.0012810717592592587,1.1335870000000001,1.133795,324
2017-06,6,0.011645987692307692,0.011645987692307692,1.2221770307692308,1.222201,325
2017-06,7,0.018324962962962963,0.018324962962962963,1.3070392067901235,1.3015889999999999,324
2017-06,8,0.019250185923076923,0.019250185923076923,1.4077070953846156,1.406309,325
2017-06,9,0.012399313194444447,0.012399313194444447,1.5414386419753086,1.5398615,324
2017-06,10,0.02642698046153848,0.02642698046153848,1.9229713876923076,1.838379,325
2017-07,1,0.010431321846153856,0.010431321846153856,0.4772813292307692,0.4977,325
2017-07,2,0.010892214197530873,0.010892214197530873,0.7739276697530865,0.785583,324
2017-07,3,0.012130097530864211,0.012130097530864211,0.9456843055555555,0.9466075,324
2017-07,4,0.005913566049382716,0.005913566049382716,1.0499055339506174,1.0511755,324
2017-07,5,0.005470524691358024,0.005470524691358024,1.139879836419753,1.1388325,324
2017-07,6,0.0006871487654320993,0.0006871487654320993,1.2265465709876544,1.225183,324
2017-07,7,-0.0062891370370370325,-0.0062891370370370325,1.3091314722222223,1.3081494999999999,324
2017-07,8,0.016213446296296303,0.016213446296296303,1.4090003364197532,1.4079675,324
2017-07,9,0.0028263901234567967,0.0028263901234567967,1.5392106512345678,1.5332564999999998,324
2017-07,10,0.019196248148148184,0.019196248148148184,1.9369971203703702,1.8393115,324
2017-08,1,0.0004189869720496868,0.0004189869720496868,0.47589773913043476,0.491742,322
2017-08,2,0.0006117052950310547,0.0006117052950310547,0.7527999751552795,0.7638389999999999,322
2017-08,3,-0.008353701335403727,-0.008353701335403727,0.925975,0.9279820000000001,322
2017-08,4,-0.006068087632398755,-0.006068087632398755,1.0310141464174456,1.030442,321
2017-08,5,-0.0137229474068323,-0.0137229474068323,1.1159615652173913,1.1149335,322
2017-08,6,-0.003469078043478263,-0.003469078043478263,1.2010117360248447,1.201365,322
2017-08,7,-0.018544974548286606,-0.018544974548286606,1.2838036386292837,1.284234,321
2017-08,8,-0.02318624190993789,-0.02318624190993789,1.3794825186335402,1.3756205000000001,322
2017-08,9,-0.02698436270186336,-0.02698436270186336,1.5048894161490682,1.4977844999999999,322
2017-08,10,-0.007059007624223607,-0.007059007624223607,1.8641280341614908,1.7798115,322
2017-09,1,0.017183681888544893,0.017183681888544893,0.4870119845201238,0.509666,323
2017-09,2,0.01710721710526316,0.01710721710526316,0.7892659256965945,0.806938,323
2017-09,3,0.029063631211180125,0.029063631211180125,0.9738536521739131,0.9733959999999999,322
2017-09,4,0.033629929566563466,0.033629929566563466,1.090935854489164,1.093629,323
2017-09,5,0.03951219565217391,0.03951219565217391,1.184591046583851,1.188263,322
2017-09,6,0.047999018962848305,0.047999018962848305,1.2767669659442724,1.277749,323
2017-09,7,0.05142681366459627,0.05142681366459627,1.3701286459627329,1.3696890000000002,322
2017-09,8,0.06295345859133127,0.06295345859133127,1.4725049907120742,1.473428,323
2017-09,9,0.07769200349378884,0.07769200349378884,1.6132251770186337,1.605302,322
2017-09,10,0.08456144852941176,0.08456144852941176,2.011949715170279,1.911689,323
2017-10,1,-0.0011134890965732085,-0.0011134890965732085,0.48660576012461065,0.506505,321
2017-10,2,0.009157520249221184,0.009157520249221184,0.7953880654205606,0.802771,321
2017-10,3,0.005189523364485982,0.005189523364485982,0.9806203239875391,0.980588,321
2017-10,4,0.005315523364485983,0.005315523364485983,1.0982366479750778,1.099595,321
2017-10,5,-0.0067907196261682255,-0.0067907196261682255,1.1974567881619937,1.198961,321
2017-10,6,0.0039168593750000015,0.0039168593750000015,1.2879304999999999,1.2889469999999998,320
2017-10,7,-0.006928598130841121,-0.006928598130841121,1.3821568909657322,1.379976,321
2017-10,8,0.005530685358255453,0.005530685358255453,1.4886332180685358,1.488707,321
2017-10,9,-0.002889084112149528,-0.002889084112149528,1.6306573582554518,1.627841,321
2017-10,10,-0.008960809968847345,-0.008960809968847345,2.0242402554517134,1.93737,321
2017-11,1,0.008907652351097176,0.008907652351097176,0.4985264639498433,0.506996,319
2017-11,2,0.024412386614420065,0.024412386614420065,0.7987532821316615,0.802858,319
2017-11,3,0.025156502194357364,0.025156502194357364,0.9901996802507839,0.992028,319
2017-11,4,0.027065801886792452,0.027065801886792452,1.1157644716981132,1.115133,318
2017-11,5,0.03694868996865204,0.03694868996865204,1.2171582978056428,1.219196,319
2017-11,6,0.03359456368338558,0.03359456368338558,1.309250172413793,1.306941,319
2017-11,7,0.03639340072327044,0.03639340072327044,1.407869320754717,1.4087744999999998,318
2017-11,8,0.03740592821316614,0.03740592821316614,1.510956263322884,1.50893,319
2017-11,9,0.047684223605015674,0.047684223605015674,1.6597642163009407,1.653574,319
2017-11,10,0.03594914117554861,0.03594914117554861,2.0533884921630094,1.968188,319
2017-12,1,0.008884438468750033,0.008884438468750033,0.478539928125,0.502909,320
2017-12,2,-0.002934412288401221,-0.002934412288401221,0.7946263573667711,0.79923,319
2017-12,3,-0.00220996615625,-0.00220996615625,0.9932343687499999,0.9949574999999999,320
2017-12,4,0.0013201912225705335,0.0013201912225705335,1.1239513510971786,1.126451,319
2017-12,5,0.011028268218750002,0.011028268218750002,1.2291530375000002,1.229518,320
2017-12,6,0.014503267742946727,0.014503267742946727,1.3250006175548588,1.322316,319
2017-12,7,0.006393149937304075,0.006393149937304075,1.4207118526645768,1.420144,319
2017-12,8,0.016212370812499998,0.016212370812499998,1.530047903125,1.528963,320
2017-12,9,0.014936766959247649,0.014936766959247649,1.6829632225705329,1.676334,319
2017-12,10,0.03671431821875019,0.03671431821875019,2.1088297812500003,1.9977925,320
2018-01,1,0.00017974,-0.00183889354037267,0.49342990683229815,0.5030680000000001,322
2018-01,2,-0.002074159627329202,-0.004158631677018642,0.7856979223602485,0.7879125,322
2018-01,3,0.011955163540372668,0.009867896459627325,0.978996453416149,0.980352,322
2018-01,4,0.022360536149068324,0.0202655050931677,1.1050973260869565,1.1080014999999999,322
2018-01,5,0.027032967888198752,0.02493762627329192,1.2092221366459628,1.2092230000000002,322
2018-01,6,0.030820986335403724,0.028720986335403723,1.3028176459627328,1.3006445000000002,322
2018-01,7,0.023868401869158878,0.02177182866043614,1.3928954828660438,1.391445,321
2018-01,8,0.03177435807453416,0.029680879813664594,1.50220650621118,1.5008080000000001,322
2018-01,9,0.0146420056521739,0.01255225409937887,1.6508477453416146,1.6412955,322
2018-01,10,0.023238650745341583,0.02116349546583848,2.0785627608695654,1.9686225,322
2018-02,1,-0.01144874313479624,-0.013257520564263325,0.4680986426332289,0.483217,319
2018-02,2,-0.03097348645768025,-0.03284182501567398,0.7061163573667711,0.710394,319
2018-02,3,-0.04343099705329154,-0.04532347354231975,0.8502287962382444,0.853461,319
2018-02,4,-0.036769288589341705,-0.03866458639498433,0.9443822319749218,0.944433,319
2018-02,5,-0.03912637009404389,-0.04102511617554859,1.0176983699059559,1.015701,319
2018-02,6,-0.04699697503144654,-0.048896031635220126,1.0876979716981132,1.0876715,318
2018-02,7,-0.04558785912225706,-0.04747657385579938,1.15285465830721,1.153559,319
2018-02,8,-0.045096045015673984,-0.04698820802507838,1.2310430062695925,1.231516,319
2018-02,9,-0.04702603247648903,-0.04891255285266458,1.3328523918495299,1.328439,319
2018-02,10,-0.0680214597492163,-0.06991017448275863,1.6333580219435737,1.54491,319
2018-03,1,0.01194414768749998,0.009919772687499977,0.45986559062500004,0.47651,320
2018-03,2,0.024661645718749993,0.022593208218749987,0.676971246875,0.6807920000000001,320
2018-03,3,0.020735225000000003,0.0186449125,0.8090689031250001,0.8133985,320
2018-03,4,0.019038185124999975,0.016943810124999976,0.896668603125,0.8967585,320
2018-03,5,0.016707319124999988,0.01461731912499999,0.96558729375,0.9657235,320
2018-03,6,0.01117694357366771,0.009077570532915361,1.0301590125391848,1.030863,319
2018-03,7,0.003307570281249999,0.00121225778125,1.09009100625,1.0897655,320
2018-03,8,0.00481859571874999,0.002720158218749988,1.160034853125,1.1604495,320
2018-03,9,0.009939990593749951,0.007845928093749953,1.25071316875,1.2438455,320
2018-03,10,-0.0023010545000000607,-0.00436730450000006,1.4984464625,1.438496,320
2018-04,1,0.011060203683385582,0.009084968573667713,0.4561243448275861,0.467783,319
2018-04,2,0.027778504451410658,0.02572583987460815,0.6578560344827588,0.658241,319
2018-04,3,0.029443266473354233,0.027362075250783695,0.7835194921630094,0.785523,319
2018-04,4,0.03648194357366771,0.03438445141065831,0.8660458401253919,0.867403,319
2018-04,5,0.03359135111285266,0.03149354547021944,0.9300828746081503,0.932378,319
2018-04,6,0.029898112727272726,0.027798112727272725,0.9911976896551723,0.992178,319
2018-04,7,0.02711815048589342,0.025023793119122256,1.047397645768025,1.04615,319
2018-04,8,0.015743770658307208,0.013649726771159873,1.1116429843260187,1.111748,319
2018-04,9,0.032559852586206896,0.030472078291536045,1.1939332601880879,1.190831,319
2018-04,10,0.05510722180250784,0.05302540362068966,1.4263116112852667,1.372982,319
2018-05,1,0.0063566250155279785,0.004255693338509348,0.4438312670807453,0.46827399999999997,322
2018-05,2,0.026668771292834896,0.024512696526479763,0.6556642959501559,0.659943,321
2018-05,3,0.029777249485981316,0.02759033359813085,0.7790276323987538,0.778884,321
2018-05,4,0.030297591900311525,0.028098838006230534,0.863486445482866,0.864122,321
2018-05,5,0.0370070031152648,0.03481354517133956,0.9239894454828661,0.92445,321
2018-05,6,0.035329967289719634,0.033129967289719627,0.9845871495327102,0.985257,321
2018-05,7,0.026594063862928348,0.024403409657320872,1.0440100031152648,1.043519,321
2018-05,8,0.044022152912772596,0.0418246451246106,1.1046667788161992,1.101148,321
2018-05,9,0.037734408364485994,0.03554468873831777,1.1860455887850465,1.184676,321
2018-05,10,0.06957354301242245,0.0674024250000001,1.421286453416149,1.3573965000000001,322
2018-06,1,0.004335600619195046,0.0023229071207430344,0.42566657894736837,0.463692,323
2018-06,2,0.01689752173913044,0.014832304347826087,0.6494699596273291,0.6538135,322
2018-06,3,0.008489180124223603,0.006405018633540372,0.7732150621118012,0.7753045000000001,322
2018-06,4,0.01583793788819876,0.013748496894409937,0.857524257763975,0.857273,322
2018-06,5,-0.0026029380804953556,-0.004696746130030959,0.9188043962848297,0.91908,323
2018-06,6,-0.005896987577639752,-0.007991086956521738,0.9769774534161492,0.9765360000000001,322
2018-06,7,-0.004671652173913044,-0.006770099378881988,1.0380767577639753,1.0394765000000001,322
2018-06,8,-0.009679158385093168,-0.011770462732919255,1.0988334782608695,1.0960635,322
2018-06,9,-0.005973950310559007,-0.008065875776397518,1.17920949689441,1.1745195000000002,322
2018-06,10,-0.015258938080495353,-0.01734841176470588,1.406998359133127,1.343577,323
2018-07,1,0.0032990906249999994,0.001287528125,0.4417941718750001,0.462632,320
2018-07,2,0.0035013234012539187,0.0014326713636363649,0.6481354514106583,0.652245,319
2018-07,3,0.01737753647335423,0.015296658730407524,0.7718302351097179,0.771212,319
2018-07,4,0.01618758471875,0.014087584718749999,0.8537701124999998,0.8543735,320
2018-07,5,0.018161818181818182,0.016065893416927896,0.9132608996865204,0.913083,319
2018-07,6,0.029817912852664576,0.02773013855799373,0.9718107836990597,0.972214,319
2018-07,7,0.025384297046874997,0.023284297046875,1.03222891875,1.0320545,320
2018-07,8,0.023706266802507835,0.02161002855799373,1.09454,1.094516,319
2018-07,9,0.018713200877742947,0.01663796576802508,1.1726915736677115,1.167624,319
2018-07,10,0.022969286453124994,0.020879286453124996,1.400803328125,1.3326415,320
2018-08,1,0.0005524797169811323,-0.0016468913522012581,0.44801044654088057,0.45850100000000005,318
2018-08,2,0.009052111041009463,0.006790596845425868,0.6486677097791799,0.653156,317
2018-08,3,0.02141887917981073,0.01913181293375395,0.7728242018927444,0.771672,317
2018-08,4,0.039800299053627766,0.037518595583596215,0.8540184921135646,0.85532,317
2018-08,5,0.018821939432176665,0.016526355835962153,0.9145159684542588,0.91515,317
2018-08,6,0.03284120315457415,0.03054372681388014,0.9721295015772871,0.971794,317
2018-08,7,0.035443135488959006,0.03314597460567825,1.033589141955836,1.032886,317
2018-08,8,0.015641359621451103,0.01334167507886435,1.0944121640378548,1.093849,317
2018-08,9,0.029176121135646698,0.02687832933753945,1.1756568454258676,1.172637,317
2018-08,10,0.03491657476340699,0.03262319936908522,1.3928913880126181,1.339262,317
